,id,title,director,actor,overview,popularity,vote_average,vote_count,runtime,genres_list,key,country,year
2599,15237,De-Lovely,Irwin Winkler,"Kevin Kline,Ashley Judd,Jonathan Pryce,Kevin McNally,Sandra Nelson,Allan Corduner,Peter Polycarpou,Keith Allen,James Wilby,Caroline O'Connor,Dean Constantin,Peter Jessop,Robbie Williams,Elvis Costello,Alanis Morissette,Sheryl Crow,Mick Hucknall,Diana Krall,Vivian Green,Lara Fabian,Natalie Cole","From Paris to Venice to Broadway to Hollywood, the lives of Cole Porter and his wife, Linda were never less than glamorous and wildly unconventional. And though Cole's thirst for life strained their marriage, Linda never stopped being his muse, inspiring some of the greatest sons of the twentieth century.",3.138118,6.3,32,125.0,"Drama,Music","musical,biography,hollywood,theater","United Kingdom,United States of America",88.0
2600,9686,New York Stories,"Francis Ford Coppola,Martin Scorsese,Woody Allen","Woody Allen,Marvin Chatinover,Mae Questel,Mia Farrow,Molly Regan,Ira Wheeler,Joan Bud,Jessie Keosian,Michael Rizzo,George Schindler,Bridgit Ryan,Larry David,Paul Herman,Herschel Rosen,Lola André,Holly Marie Combs,Nick Nolte,Rosanna Arquette,Steve Buscemi,Illeana Douglas,Kirsten Dunst,Martin Scorsese","Three stories happening in New York. The first, by Scorsese, is about a painter who creates his works helped by high volume music and an attractive assistant; second, by Coppola, is about a rich and bold 12 years old who helps her separated parents to reconciliate; third, by Allen, is a witty piece of comedy about the impossibility of getting rid of the son's role.",6.684096,6.2,64,124.0,"Comedy,Drama,Romance","new york,mother,hotel,robbery,jealousy,obsession,artist,gallery,assistant,anthology,lawyer,city,art,occult,young",United States of America,73.0
2601,17644,Barney's Great Adventure,Steve Gomer,,"Mom and dad dump son Cody, daughter Abby, her best friend Marcella and a baby on the farm with Grandpa and Grandma. Purple dinosaur Barney soon appears to entertain kids, and when a large colorful egg deposited on a farm by a shooting star is accidentally carted off, Barney and kids start their chase for it",0.722911,2.9,8,76.0,Family,,United States of America,82.0
2602,97430,The Man with the Iron Fists,RZA,"Russell Crowe,Lucy Liu,Jamie Chung,RZA,Zhu Zhu,Dave Bautista,Cung Le,Rick Yune,Gordon Liu Chia-Hui,Mary Christina Brown,Jin Au-Yeung,Byron Mann,Andrew Ng,Chen Kuan-Tai,Yoyao Hsueh,Telly Liu,Grace Huang,Andrew Lin,Pam Grier,Terence Yin,Daniel Wu","In feudal China, a blacksmith who makes weapons for a small village is put in the position where he must defend himself and his fellow villagers.",17.672021,5.2,358,96.0,Action,"blacksmith,brothel,femme fatale,violence,ancient china,crossbow,duringcreditsstinger,lens flare,feudality","Hong Kong,United States of America",96.0
2603,12257,Home Fries,Dean Parisot,"Drew Barrymore,Catherine O'Hara,Luke Wilson,Jake Busey,Shelley Duvall,Kim Robillard,Daryl Mitchell,Chris Ellis","Dorian and Angus chase down their womanizing stepfather with a helicopter, frightening him to death. In his effort to cover their tracks, Dorian begins investigating his stepfather's mistress, Sally. She works at a fast-food drive-through, she's pregnant and Dorian quickly falls in love with her. Unfortunately, his scheming mother wants Sally dead. And Sally isn't sure she wants Dorian to be her child's father and also his brother.",3.033471,4.8,32,93.0,"Drama,Comedy,Romance","waitress,infidelity,planned murder,pregnancy and birth,funeral,widow,hamburger,junk food",United States of America,82.0
2604,13539,Here On Earth,Mark Piznarski,"Leelee Sobieski,Chris Klein,Josh Hartnett,Michael Rooker,Annie Corley,Bruce Greenwood,Annette O'Toole,Elaine Hendrix",A rich college kid is taught a lesson after a joy ride ends up destroying a country restaurant.,3.313257,5.4,48,96.0,Romance,"car race,private school,diner",United States of America,84.0
2605,68,Brazil,Terry Gilliam,"Jonathan Pryce,Robert De Niro,Katherine Helmond,Ian Holm,Bob Hoskins,Michael Palin,Ian Richardson,Terry Gilliam,Peter Vaughan,Kim Greist,Jim Broadbent,Derrick O'Connor,Roger Ashton-Griffiths,John Pierce Jones,Barbara Hicks,Charles McKeown,Kathryn Pogson,Bryan Pringle,Nigel Planer,Terence Bayler,Gorden Kaye,Jack Purvis","Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.",41.089863,7.5,861,132.0,"Comedy,Science Fiction","bureaucracy,police state,terror,great britain,dream,dystopia,government,anarchic comedy",United Kingdom,69.0
2606,14024,Raise Your Voice,Sean McNamara,"Hilary Duff,Oliver James,David Keith,Johnny Lewis,Rita Wilson,Dana Davis,Lauren C. Mayhew,Kat Dennings,Jason Ritter,Rebecca De Mornay,John Corbett,James Avery","Raise Your Voice is a coming-of-age story centered around a small-town singer, brokenhearted by the death of her brother in a car crash, who had secretly submitted her for a summer session at a performing arts academy in Los Angeles. In the performing arts academy, she experiences a whole new way of life in the big city, far from the small town lifestyle she's used to.",10.9071,6.0,211,103.0,"Music,Drama,Romance","music,life's dream,aspiring singer,singer,teenager,death of brother,grieving,music school,overprotective father",United States of America,88.0
2607,115,The Big Lebowski,Joel Coen,"Jeff Bridges,John Goodman,Julianne Moore,Steve Buscemi,Philip Seymour Hoffman,David Huddleston,John Turturro,Tara Reid,Sam Elliott,Ben Gazzara,Peter Stormare,Torsten Voges,Flea,Aimee Mann,Philip Moon,Mark Pellegrino,Jimmie Dale Gilmore,Jack Kehler,James G. Hoosier,David Thewlis,Jon Polito,Carlos Leon,Richard Gant,Christian Clemenson,Dom Irrera,Lu Elrod,Mike Gomez,Peter Siragusa,Marshall Manesh,Harry Bugin,Irene Olga López,Luis Colina,Leon Russom,Ajgie Kirkland,Jerry Haleva,Jennifer Lamb,Jesse Flanagan,Wendy Braun,Asia Carrera,Kiva Dawson,Anthony J. Sacco","Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",49.230089,7.8,2926,117.0,"Comedy,Crime","white russian,dude,bowling,vietnam veteran,carpet,nihilism,heart attack,kidnapping,lsd,marijuana,los angeles,millionaire,cowboy,ashes,impregnation,bowling team,unemployed,bowling ball,weeds","United Kingdom,United States of America",82.0
2608,7874,Black Snake Moan,Craig Brewer,"Samuel L. Jackson,Christina Ricci,Justin Timberlake,S. Epatha Merkerson,John Cothran, Jr.,David Banner,Michael Raymond-James,Adriane Lenox,Kim Richards,Neimus K. Williams,Leonard L. Thomas,Ruby Wilson,Claude Phillips,Amy Lavere,Clare Grant","A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, is looking everywhere for love, but never quite finding it.",11.429607,6.6,243,116.0,Drama,"southern usa,blues,military service,independent film",United States of America,90.0
2609,4911,Dark Blue,Ron Shelton,"Kurt Russell,Scott Speedman,Michael Michele,Brendan Gleeson,Ving Rhames,Lolita Davidovich,Dash Mihok,Kurupt,Master P,Marin Hinkle,Jonathan Banks,Khandi Alexander,Dana Lee,Chapman Russell Way,Jamison Jones,William Utay,Eloy Casados","Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.",6.373316,6.5,85,118.0,"Action,Crime,Drama,Thriller","corruption,police brutality,riot,ghetto,street war,hold-up robbery,moral conflict,special unit,police everyday life,cops,independent film,los angeles,family","Germany,United Kingdom,United States of America",86.0
2610,1988,A Mighty Heart,Michael Winterbottom,"Angelina Jolie,Dan Futterman,Irrfan Khan,Archie Panjabi,Denis O'Hare,Harvesp Viraf Chiniwala,Azfar Ali,Jillian Armenante,Zachary Coffin,Demetri Goritsas,Mohammed Afzal,Mushtaq Khan,Daud Khan,Telal Saeed,Tipu Taheer","Based on Mariane Pearl's account of the terrifying and unforgettable story of her husband, Wall Street Journal reporter Danny Pearl's life and death.",9.717392,6.7,95,100.0,"Drama,Thriller","terror,journalism,new love,sadness,fbi,despair,hostage drama,support,hope,friendship,faith,loss,pakistan,murder,independent film,pregnancy","France,United Kingdom,Pakistan,United States of America",91.0
2611,16222,Whatever It Takes,David Raynr,"Jodi Lyn O'Keefe,Shane West,Marla Sokoloff,James Franco,Aaron Paul,Colin Hanks,Julia Sweeney,Richard Schiff,Kip Pardue,Nick Cannon,David Koechner,Jay Harrington,Vanessa Evigan,Christine Lakin,Shyla Marlin,Joe Gieb,Ty Granderson Jones,Scott Vickaryous,Romy Rosemont,Manu Intiraymi","A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",8.074807,5.0,37,94.0,"Drama,Comedy,Romance",,United States of America,84.0
2612,9557,Boat Trip,Mort Nathan,"Cuba Gooding Jr.,Horatio Sanz,Roselyn Sánchez,Vivica A. Fox,Maurice Godin,Roger Moore,Victoria Silvstedt,Lin Shaye,Jennifer Gareis,Zen Gesner,Ken Hudson Campbell,Richard Roundtree,Bob Gunton","Two straight men mistakenly end up on a ""gays only"" cruise.",7.034752,4.7,146,94.0,Comedy,"gay,bikini,cruise ship,babes","Germany,United States of America",86.0
2613,9026,The Importance of Being Earnest,Oliver Parker,"Rupert Everett,Colin Firth,Reese Witherspoon,Judi Dench,Tom Wilkinson,Frances O'Connor,Anna Massey,Edward Fox,Patrick Godfrey,Charles Kay,Marsha Fitzalan","Two young gentlemen living in 1890s England use the same pseudonym (""Ernest"") on the sly, which is fine until they both fall in love with women using that name, which leads to a comedy of mistaken identities...",7.250379,6.7,127,97.0,"Comedy,Drama,History,Romance","new love,country estate,country house,false identity,beguilement,relatives,victorian england,pleasure","France,United Kingdom,United States of America",86.0
2614,57943,The Love Letter,Dan Curtis,"Campbell Scott,Jennifer Jason Leigh,David Dukes,Estelle Parsons",20th century computer games designer Scott exchanges love letters with 19th century poet Elizabeth Whitcomb through an antique desk that can make letters travel through time.,0.116873,4.7,3,98.0,"Comedy,Drama,Fantasy,Romance",,,82.0
2615,18276,Hoot,Wil Shriner,"Luke Wilson,Logan Lerman,Brie Larson,Tim Blake Nelson,Cody Linley,Clark Gregg,Kiersten Warren,Neil Flynn,Jessica Cauffiel,Robert Wagner","A young man (Lerman) moves from Montana to Florida with his family, where he's compelled to engage in a fight to protect a population of endangered owls.",7.712206,5.5,44,91.0,"Drama,Family","owl,teenager,animal protection,based on young adult novel",United States of America,90.0
2616,8321,In Bruges,Martin McDonagh,"Colin Farrell,Brendan Gleeson,Ralph Fiennes,Clémence Poésy,Thekla Reuten,Jordan Prentice,Elizabeth Berrington,Jérémie Renier,Mark Donovan,Eric Godon,Anna Madeley,Theo Stevenson,Olivier Bonjour,Stephanie Carey,Zeljko Ivanek,Rudy Blomme,Jamie Edgell,Sachi Kimura,Jean Mark Favorin,Emily Thorling,Ann Elsley,Susan Ateh,Ciarán Hinds,Matt Smith","Ray and Ken, two hit men, are in Bruges, Belgium, waiting for their next mission. While they are there they have time to think and discuss their previous assignment. When the mission is revealed to Ken, it is not what he expected.",25.329493,7.4,1388,107.0,"Comedy,Drama,Crime","bruges belgium,town square,vietnamese,canadian stereotype,skinned alive,gruuthuse museum bruges","United Kingdom,United States of America",92.0
2617,72359,Peeples,Tina Gordon Chism,"Craig Robinson,Kerry Washington,David Alan Grier,S. Epatha Merkerson,Tyler James Williams,Kali Hawk,Diahann Carroll,Melvin Van Peebles,Takako Haywood,Ana Gasteyer",The story follows what happens when a child psychologist surprises his girlfriend by showing up at her political family's annual get-together at their Sag Harbor vacation home only to find them desperately in need of therapy.,5.112809,5.6,26,95.0,Comedy,"duringcreditsstinger,woman director",United States of America,97.0
2618,10186,The Rocker,Peter Cattaneo,"Rainn Wilson,Josh Gad,Christina Applegate,Emma Stone,Teddy Geiger,Jeff Garlin,Jane Lynch,Jason Sudeikis,Will Arnett,Howard Hesseman,Fred Armisen,Bradley Cooper,Lonny Ross,Jon Glaser,Jane Krakowski,Samantha Weinstein,Demetri Martin,Aziz Ansari,Ellie Knaus,Laura de Carteret,Steve Adams,Keir Gilchrist","Rob ""Fish"" Fishman is the drummer in '80s hair metal band Vesuvius. He's unceremoniously booted as the group signs a big record deal, is out of the music world for 20 years - and then receives a second chance with his nephew's band.",13.832376,5.6,156,102.0,"Comedy,Music","1970s,drums,groupie,musical,rock,heavy metal,headbanging",United States of America,92.0
2619,25704,Post Grad,Vicky Jenson,"Alexis Bledel,Zach Gilford,Rodrigo Santoro,Jane Lynch,Carol Burnett,Michael Keaton,Fred Armisen,Bobby Coleman,Andrew Daly,Kirk Fox,Catherine Reitman,Craig Robinson,Mary Anne McGarry,J.K. Simmons,Robert Arce,Jeanie Hackett,Oscar Dillon,Vanessa Branch,Shirley Jordan,Michael Grant Terry,Melissa Tang,Brandon Phillips,Parisa Fitz-Henley,Alexandra Holden,Angel Oquendo,Desean Terry,Anna Khaja,Gino Woulard,Reid Harper,Patrick O'Connor,Dempsey Pappion","Ryden Malby has a master plan. Graduate college, get a great job, hang out with her best friend and find the perfect guy. But her plan spins hilariously out of control when she’s forced to move back home with her eccentric family.",7.446069,5.0,100,89.0,Comedy,"career,family,unemployment,woman director,graduation speech",United States of America,93.0
2620,133694,Promised Land,Gus Van Sant,"Matt Damon,John Krasinski,Frances McDormand,Rosemarie DeWitt,Lucas Black,Hal Holbrook,Titus Welliver,Tim Guinee,Scoot McNairy,Terry Kinney,Johnny Cicco,Sara Lindsey,Lennon Wynn,Rosemary Howard,John W. Iwanonkiw","A salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources.",13.568302,6.0,243,106.0,Drama,"small town,campaign,salesman,farmland,natural gas,fracking","United Arab Emirates,United States of America",96.0
2621,19265,Whatever Works,Woody Allen,"Larry David,Evan Rachel Wood,Adam Brooks,Michael McKean,Lyle Kanouse,Carolyn McCormick,John Gallagher Jr.,Conleth Hill,Nicole Patrick,Patricia Clarkson,Henry Cavill,Olek Krupa,Ed Begley Jr.,Christopher Evan Welch,Jessica Hecht,Kristen Ruhlin,Yolonda Ross,Samantha Bee,Willa Cuthrell-Tuttleman,Julie Basem","Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works.""",21.857387,6.8,350,92.0,"Comedy,Romance","love at first sight,runaway,age difference,naivety,christian,marriage,atheist,misanthrope,eccentric,religion,dating,new york city,older man younger woman relationship,limp","France,United States of America",93.0
2622,36047,The In Crowd,Mary Lambert,"Susan Ward,Lori Heuring,Matthew Settle,Nathan Bexton,Tess Harper,Jay R. Ferguson,Ethan Erickson,Daniel Hugh Kelly,Taylor Negron,Katharine Towne,Erinn Bartlett","A mentally disturbed young woman takes a job at a posh country club and falls in with a clique of wealthy college kids where she's taken under the wing of the clique's twisted leader, who harbors some dark secrets too terrifying to tell.",0.249245,4.7,15,105.0,Thriller,woman director,United States of America,84.0
